weight_true,max_stress_true,max_disp_true,weight_mean,weight_std,max_stress_mean,max_stress_std,max_disp_mean,max_disp_std
5883.599,62013.938,4.617131,5864.355,170.449,52000.203,7539.8394,4.405893,0.32424313
6368.5474,35555.188,4.158903,6358.5576,108.70729,42199.934,3580.51,4.7025003,0.3149215
7404.7583,10219.101,1.9240154,7316.3833,110.8255,11131.022,941.628,2.0690835,0.08935227
5594.021,36948.195,4.2197585,5581.4287,160.08618,38482.133,4713.3223,4.7115917,0.30312833
6566.9253,21794.217,3.4002376,6476.2075,82.521866,21303.756,1812.6111,3.372214,0.121249475
8648.962,7233.331,1.7016966,8634.91,201.77046,9107.222,946.78864,1.7706217,0.12033959
9137.816,10702.675,1.797336,9136.253,239.42879,9625.641,921.5326,1.7838353,0.115076594
6561.193,32322.291,3.873811,6583.426,86.44352,27882.285,2439.3823,3.7444348,0.20988688
6406.6167,53828.23,5.032219,6434.505,96.72819,51004.04,4475.9556,5.232959,0.3041925
6381.4863,13435.422,2.3378296,6420.543,137.71057,13963.836,1077.3906,2.4762895,0.10968379
8052.66,15054.866,2.2677393,8037.719,127.77082,14701.237,1277.2568,2.2288733,0.11209007
8841.458,12158.343,2.150451,8796.326,204.11479,12615.457,1032.3677,2.1348553,0.09878197
5710.7866,60964.7,8.188667,5659.683,171.25153,62293.29,7561.489,7.3424664,0.6520029
7236.8384,34006.984,4.0058556,7300.6357,91.3174,33417.11,3327.518,4.189051,0.2877396
7855.756,13560.154,2.217951,7875.7095,93.03664,12754.025,1044.3481,2.274265,0.084282294
7074.896,9246.633,2.0164895,7051.236,126.15059,11257.143,857.62366,2.1068566,0.09963441
7140.3115,26980.08,3.2285066,7170.728,96.671486,26159.97,1595.8843,3.0866635,0.113303
6520.718,43662.684,4.6160965,6501.1533,89.2237,45990.203,5585.926,5.086647,0.4534311
9937.537,7118.395,1.549545,9900.391,357.21515,7932.0,847.62994,1.5185089,0.12702888
7698.899,81300.586,5.5443654,7669.686,122.578186,60354.26,7608.383,4.895613,0.3725425
8846.969,49183.562,4.353234,8806.414,181.52815,49429.04,4909.654,4.270528,0.29797295
6722.8345,83757.73,7.1628675,6777.306,121.913795,82999.88,12136.588,7.626958,0.863446
6812.066,20477.463,3.1346076,6822.038,106.99732,20146.352,1338.6027,2.968793,0.115003236
6920.594,34472.938,3.1130762,6956.8823,109.72539,30204.037,4289.8574,2.964797,0.19011442
5650.9805,36888.934,5.8786993,5688.774,170.07094,43784.73,3264.985,5.623609,0.3490667
7880.5327,8971.35,1.8354468,7846.1206,133.31285,10483.2,865.01,1.9073699,0.09602022
6923.7393,45386.613,4.636566,6916.87,108.577515,44712.855,3837.2065,4.653065,0.24774352
6299.3022,18566.771,3.032811,6325.4336,102.46616,17877.992,1602.233,3.0765173,0.109736465
7389.8633,41367.652,4.454892,7399.3296,116.15517,41062.516,4916.6177,4.6129303,0.48014247
6999.713,59405.188,6.9866376,7063.5376,138.2847,63462.906,5770.612,6.8331294,0.48408362
8244.167,12053.68,2.077794,8294.623,138.77116,11766.188,903.49817,2.0790813,0.088579066
7196.277,23779.998,3.0992208,7196.035,106.18603,23653.18,1399.4635,3.1645126,0.10749116
9444.244,18552.768,2.2661407,9397.9795,293.6463,17941.852,1470.189,2.2325523,0.12064095
5852.7554,74426.484,6.4052825,5899.8086,150.17575,74008.71,8576.056,6.7364845,0.537013
4395.974,17920.623,3.6899893,4469.1143,293.27698,20870.51,2616.7698,3.828683,0.2810864
8150.321,28302.414,2.972054,8158.417,135.39883,27580.078,1993.256,2.9841027,0.12167773
8888.521,16764.479,2.3539324,8840.491,185.24232,17239.562,1083.3518,2.4020138,0.11271473
7115.8125,18985.674,2.4867709,7146.6714,102.73566,19435.742,1620.9406,2.646924,0.11482846
7705.6587,32430.678,3.4245014,7678.0796,88.53876,34219.76,2089.9634,3.5774326,0.13867697
7413.6035,58040.805,5.6087246,7528.5776,137.66786,52212.184,5636.751,5.2408085,0.43516594
9187.373,68067.55,4.741725,9100.82,236.7093,60755.65,8627.186,4.6717114,0.41629192
7219.2476,31184.533,3.3444567,7245.6562,115.223045,30929.547,3683.7063,3.4988472,0.27511498
6009.9062,23126.594,3.4050593,6106.957,127.7351,23215.62,1711.8094,3.472158,0.12843016
6090.6104,17315.836,3.1183915,6085.3535,113.10156,17571.59,1183.677,3.2049897,0.09529645
7964.0566,28707.31,3.7501101,7958.118,134.56087,31903.98,1640.0743,3.7181845,0.17858787
9588.051,17310.453,2.1052942,9611.376,341.20743,16390.084,1815.6699,2.104695,0.1572983
8849.63,23707.066,2.9863486,8816.419,240.47389,28027.617,2263.6006,2.948601,0.17228375
7818.2764,13892.055,2.6668048,7815.397,94.98922,14806.294,945.38696,2.5601285,0.07560496
6835.5527,20838.998,3.0583565,6827.406,90.10424,21791.412,1861.3301,3.0417218,0.1245554
5623.864,17124.807,3.1548977,5658.4707,149.19199,19940.945,1851.8094,3.068067,0.14769188
8358.583,9858.404,1.6628556,8293.462,204.9573,9728.31,1010.8162,1.706578,0.121633075
8216.573,23186.328,3.0799422,8203.85,129.26868,23501.572,1270.0685,3.0215435,0.08634681
5067.077,53344.19,7.1626053,5120.274,230.84541,58286.234,6519.0854,6.8546576,0.64717376
8185.9976,18823.162,3.0077534,8106.1235,127.92057,22162.66,2245.5916,3.104782,0.22119424
4562.36,75290.484,6.2216735,4558.921,295.36102,68323.29,6998.423,6.875898,0.5304185
9227.015,15015.44,2.0287075,9157.071,241.88847,15182.423,1414.9661,2.1227994,0.11119308
6520.86,18644.768,3.0801601,6512.3906,101.0047,17929.781,1540.2556,3.1044314,0.109872125
6183.179,78947.914,5.798806,6207.384,107.83115,44191.273,8453.776,4.6462154,0.49010307
7209.136,36216.457,4.905083,7132.051,124.2282,50738.59,4570.8,5.3625855,0.35265455
8092.342,37066.07,3.883882,8065.1035,126.81267,34849.883,2753.045,3.7640185,0.20377156
7710.9985,9188.451,2.2274284,7706.1025,110.938934,12983.088,1095.38,2.4088213,0.13526107
6885.522,26141.596,4.1893897,6818.753,102.94262,27986.537,1399.3339,4.0005107,0.14020988
8102.627,102696.266,8.671247,8047.0293,174.22894,100166.08,17959.8,8.822364,1.2162068
4052.405,68965.125,7.9220805,4172.358,304.58142,64090.02,6944.4473,7.377387,0.6672407
7872.5474,390588.75,29.08963,7891.7627,194.58669,278015.47,81143.73,17.759441,4.473121
9154.766,7495.888,1.5766311,9123.407,259.711,9040.086,884.1168,1.673283,0.11109225
6691.8574,17685.602,3.1299994,6684.523,115.577034,20168.332,1566.218,3.1052206,0.15068898
9230.962,20880.521,2.2635636,9236.311,255.61751,21672.477,1907.829,2.4316902,0.1420567
10038.305,10158.033,1.7083765,10023.465,388.09946,9165.979,913.5539,1.6508093,0.12697251
7064.6455,12187.552,2.4326293,7113.496,103.77686,12722.919,937.4488,2.3491266,0.08115201
7870.089,31621.389,4.304996,7896.0156,130.07669,38421.01,3546.872,4.664379,0.2954916
5795.4688,62216.383,4.5522065,5689.7837,164.35547,52795.664,13810.703,4.580322,0.5697713
9290.997,13272.115,1.9623739,9261.856,284.5716,13962.157,1432.9199,2.012355,0.12723875
8119.376,56951.74,5.327701,8095.4517,146.32224,52323.984,5709.929,5.220878,0.40366894
8842.823,14626.445,2.2142086,8788.015,195.36954,15748.405,1104.5333,2.3357878,0.11952555
8054.8843,12110.908,1.9405366,7990.734,148.81804,10478.204,1032.8209,1.8934278,0.10033263
7470.4814,32552.322,3.4385946,7488.852,83.75782,32392.863,2091.978,3.4955456,0.15513583
6482.284,30190.068,3.971502,6454.696,102.86882,31924.963,3672.6145,3.838294,0.22418459
6892.881,13280.694,2.5222821,6870.9033,90.620476,14226.334,1237.8638,2.543727,0.09036542
7494.219,18944.14,2.5810812,7518.8867,86.46904,18857.959,1223.8287,2.677914,0.0793516
5131.9404,24514.01,4.170921,5107.28,220.95303,33293.49,4331.945,5.0794907,0.4026816
8067.337,12363.299,2.1182375,8115.8105,102.65385,12561.64,1123.1102,2.16523,0.08819396
6609.309,61075.812,5.2703648,6637.0557,112.78806,56845.98,5094.549,5.3345795,0.2852984
7652.977,40615.258,3.9938543,7616.6187,97.152,38557.484,2798.8958,3.9243345,0.20998608
6733.053,59275.23,5.4618697,6663.101,91.52929,52551.5,4556.871,5.448283,0.3032144
8297.997,11316.241,1.8357505,8205.627,159.78653,10185.872,914.0096,1.8663576,0.10502666
7810.6396,14818.238,2.3960388,7848.1206,80.3271,14514.249,1105.21,2.4339654,0.09519923
4823.4585,33225.53,4.243419,4778.0957,226.73174,31484.197,3015.012,4.3208113,0.24104239
5104.9014,46652.434,3.8005729,5069.252,205.75342,39995.543,9034.854,4.0388446,0.38621074
10836.759,8572.17,1.5034419,10865.685,538.43506,8057.437,1045.3729,1.4820678,0.13770835
6519.785,26298.229,3.8164463,6461.368,105.74137,25351.062,1730.2444,3.8037848,0.14070801
4685.0415,22629.65,4.3361106,4693.4204,233.637,26070.787,2369.2742,3.9862337,0.21524744
3892.6174,81499.34,8.451286,4015.6118,289.8032,81940.81,10300.6045,8.675109,0.9685761
6896.8687,36270.195,4.552549,6853.8486,81.57245,36810.625,2555.7844,4.4342246,0.21869297
8263.637,11951.569,2.19073,8289.655,146.25232,12335.388,1013.55664,2.130526,0.106866404
6877.9707,21631.447,2.6339726,6929.69,128.38113,35184.215,5143.0356,3.0928369,0.21034758
10212.927,12671.7,2.081356,10077.967,445.6775,13520.072,1372.1182,2.128258,0.14804193
6199.2734,43040.562,3.9617686,6303.8735,126.02985,37083.438,2482.498,3.9246213,0.1336609
6662.9424,83179.32,6.212873,6677.739,132.63907,96823.57,16811.713,7.0237803,0.7798314
7398.914,20526.135,3.3346214,7346.272,89.91875,21875.162,1321.9662,3.238375,0.10751662
7372.968,13719.936,2.262646,7412.96,96.32754,14016.832,1226.9241,2.3850913,0.08352371
6727.6514,53156.56,5.3561044,6738.3745,110.87855,48686.96,4012.827,4.9499526,0.2585268
7715.3228,39798.586,3.7658236,7654.982,104.88247,39829.45,2581.9426,4.0905437,0.14829291
5561.915,48962.555,5.4532037,5605.859,166.1008,49459.79,4546.543,5.150875,0.3122336
4478.322,227663.11,24.849876,4532.4434,255.1265,234846.4,49746.754,23.103754,4.584045
7188.962,84887.73,6.665629,7264.3184,112.55038,84462.72,13467.773,6.604791,0.70606285
5243.419,22972.502,3.2002056,5236.6055,214.2594,20653.805,1729.0574,3.231225,0.15522769
7072.8564,25334.885,3.2962227,7093.2476,109.07051,33487.6,5097.8384,3.8140943,0.29685032
6467.1514,61210.71,6.146138,6460.537,121.26733,59774.875,5207.799,5.877795,0.45946667
8496.141,23144.348,2.4583082,8438.139,160.80931,23724.848,1526.4385,2.6358426,0.12158856
6805.646,54084.168,5.3327374,6770.42,97.726524,53209.65,5235.2617,5.005691,0.31491438
5542.9883,39446.375,4.896736,5553.362,184.60504,35646.03,2821.6582,4.432064,0.26523685
9984.1,10479.439,1.6499773,9890.323,372.6884,10233.713,1291.5449,1.684974,0.13147078
8691.146,14434.439,2.1361578,8720.925,170.12404,14103.956,989.15265,2.23568,0.09255053
8244.677,14394.625,2.3126287,8239.207,123.31603,15934.88,1125.2372,2.2429638,0.10503169
6722.27,17405.162,2.5042467,6657.919,105.00864,18817.96,1208.7458,2.7373421,0.08667233
6558.102,44752.613,3.9820735,6575.024,92.48895,33958.223,4441.534,3.6326697,0.19663683
8497.075,10122.916,2.0959857,8479.521,175.32278,10709.715,918.6309,2.0545335,0.08985229
6188.862,35784.176,4.2106323,6295.96,124.40215,38940.453,2846.5342,4.0983043,0.20813397
8510.808,13263.307,2.3156707,8492.6455,175.63013,14292.51,1180.8306,2.3970144,0.095983595
7435.974,15267.605,2.7087579,7499.965,84.42315,13749.495,1063.2322,2.5404425,0.08568514
6858.4272,12712.711,2.1773558,6842.9546,136.92242,14349.995,1395.9161,2.2576592,0.1364815
6792.6963,76366.445,7.7409124,6719.31,126.58494,84430.68,11637.752,8.450013,0.7853213
8337.715,17779.81,2.2934716,8355.311,130.75777,16913.02,1045.8741,2.3253095,0.08636964
7285.559,46517.93,3.1279716,7314.826,117.70721,41765.64,9064.188,3.3166013,0.33924353
6674.819,33216.242,3.939952,6632.2236,111.13635,35790.816,2192.5515,4.1541233,0.21480209
6575.991,37469.312,3.9025042,6547.672,78.601494,37473.863,2497.2195,4.116655,0.14427437
8059.7676,78651.305,6.137142,8100.7314,158.45941,91905.26,16071.663,6.616618,0.7429897
7026.653,34069.562,3.3362765,7120.6035,134.58472,33299.984,3219.2131,3.491215,0.18710984
8982.429,27406.994,3.2849317,8867.283,209.49037,27120.043,1716.3231,3.124669,0.15185
9445.03,33069.754,3.4602528,9329.972,307.52054,33800.76,3103.3738,3.5820513,0.22231759
7685.0015,93762.76,7.58917,7740.9224,133.09674,98958.23,15669.7705,7.801202,0.87855184
7431.809,26753.672,3.2521465,7356.4,92.25733,30427.38,2791.9504,3.3452828,0.18003468
9156.034,19568.52,2.2807853,9136.6,238.64044,18473.746,1542.5454,2.3341858,0.1323946
8069.351,20473.248,2.3359587,8105.1255,111.83507,22739.893,3340.949,2.6239479,0.18092997
9272.977,8698.799,1.8525746,9290.044,242.20192,9374.477,902.22815,1.7603551,0.120598346
7279.6973,60239.19,6.1411343,7333.537,131.94794,57886.63,7099.493,5.8038435,0.5485472
6277.6245,27880.531,3.602238,6345.8066,90.97435,31671.842,3043.371,3.6134415,0.13599233
5245.641,30211.145,3.6349328,5253.8843,249.16824,30099.02,2721.2642,3.7341115,0.1913302
6771.8447,60481.43,6.5702415,6848.8994,121.45841,56178.69,5055.306,6.0732403,0.40120685
8059.525,14720.192,2.2245598,8119.0386,123.110146,14023.52,1229.0225,2.283187,0.10787905
4901.4023,32734.938,4.0242467,5055.9604,267.32483,37826.96,6538.1865,4.0326953,0.3596575
8008.053,18759.293,2.6790857,8015.5264,111.86288,20079.77,1134.2773,2.792966,0.10090901
6098.628,175862.97,16.905909,6141.252,150.33855,187522.4,42042.92,16.997015,3.1924534
5868.5176,58565.84,4.828029,5983.4,150.06053,53470.55,4700.4106,5.124657,0.29639402
6754.777,17659.63,2.8706052,6776.5107,96.4428,20467.828,1997.9614,2.728583,0.12365102
6093.312,146555.89,10.231577,6147.4644,144.67151,142628.02,30702.547,9.513183,1.3003055
6871.7144,65857.04,5.3869834,6931.027,114.85497,67446.03,7318.096,5.341934,0.39541292
6212.047,24305.393,3.06807,6254.3086,140.38965,17554.29,1456.6986,2.7714667,0.1267985
6645.8926,13580.797,2.3952947,6638.6924,132.96461,13621.975,1200.6305,2.456693,0.106996424
7486.825,173264.34,10.407684,7425.241,149.86162,108126.66,20485.477,9.408493,1.3210444
6153.6113,28155.959,3.2199259,6209.926,115.1014,17042.887,1398.3793,2.9830503,0.107792065
6403.491,14306.037,2.786953,6394.3354,121.60209,15867.294,1240.4907,2.843023,0.08778423
9054.061,8945.21,1.9463671,8930.665,218.22076,10164.938,954.18756,1.9294727,0.10761247
6687.134,14975.201,2.6940992,6653.243,113.090096,18192.992,1786.975,2.9492354,0.13667741
7757.7285,18944.463,2.69691,7743.643,76.76104,19617.932,1203.0353,2.780731,0.09125513
7600.986,48781.395,4.363628,7623.645,92.94682,47511.81,3649.979,4.3124447,0.22631039
7594.1914,27655.412,3.5478926,7631.0894,70.6775,26898.037,1752.9277,3.5913994,0.13834146
3709.0715,147885.78,14.168326,3820.6482,293.9534,156399.69,28185.92,14.833936,2.069523
7193.0103,50751.367,4.7947664,7179.9785,93.57622,51333.855,3958.6252,4.9336376,0.26955616
7200.597,50047.96,4.5851645,7218.1123,96.567665,44683.3,3872.8503,4.546383,0.24009523
8069.703,19396.432,2.4071546,8153.427,114.119736,19556.846,1261.6896,2.450273,0.10839655
5876.762,19505.008,3.1558888,5837.145,136.91661,20838.2,1454.9325,3.3565729,0.10848461
7577.624,16151.669,2.5169203,7600.919,80.21836,15211.66,1018.63666,2.525118,0.08541363
5695.0464,17364.535,3.3062768,5727.1816,168.23994,19603.734,1660.3401,3.4586456,0.14462662
7032.7485,19517.264,2.673738,7008.5356,89.15148,19385.172,1576.3469,2.6687493,0.0932581
8493.259,37215.105,4.5063276,8437.402,188.96393,39354.094,3110.6287,4.4083257,0.25831854
7098.823,18680.828,3.0438828,7081.2773,74.35942,19982.217,1535.3716,3.0545022,0.12140733
5047.8203,19306.64,3.0976608,5073.0117,240.99078,20334.867,1939.5459,3.1095145,0.17318074
8355.361,15485.93,2.332174,8437.263,145.52454,14765.263,1254.473,2.2942634,0.10249815
8017.235,25925.494,2.857804,7993.8354,120.99962,26162.258,1676.292,3.0273364,0.10402715
8403.827,13161.019,2.3422105,8366.409,132.74495,14984.151,1060.909,2.4379342,0.093860134
10198.039,22184.281,2.4279597,10069.004,400.29074,21770.186,2205.8682,2.4214752,0.17357223
9206.878,6642.8555,1.6733093,9176.688,247.9837,8815.283,897.51764,1.694492,0.11768603
4596.8105,44123.82,6.9565988,4598.245,246.5737,72973.73,12450.117,7.6436505,1.0188355
5964.8257,103155.7,5.661999,5968.551,185.65552,66069.84,16449.904,4.2417903,0.51446027
8345.527,31077.607,3.1197398,8306.638,136.77664,28559.676,1754.0419,3.133703,0.11587044
5646.6025,36667.406,5.0221906,5694.0005,146.109,33497.637,3805.4902,4.778498,0.46527436
8456.1045,33644.94,3.2530503,8387.976,155.27644,33414.76,2343.4146,3.453976,0.1417521
8764.152,9621.798,1.873516,8718.241,206.62434,10512.161,871.6808,1.924966,0.10222913
5741.8545,30413.727,3.7394972,5763.4404,154.16463,30025.6,2325.6477,3.8740134,0.18206504
6021.5586,70821.55,6.610297,6032.125,139.85933,80329.89,11266.201,7.1976433,0.7279184
5616.5024,32960.91,4.077011,5645.52,170.53278,31731.725,2106.5896,3.947395,0.16636018
7686.7725,17893.895,2.6698196,7670.232,114.017654,17275.668,1192.0995,2.676346,0.098011725
5040.076,89939.4,8.992897,5020.1167,226.8037,83212.76,9709.83,8.635858,0.8266548
9028.409,9531.278,1.907837,8955.789,225.71742,10051.691,852.3311,1.9362003,0.10331215
9433.916,6783.809,1.5662528,9456.657,288.56744,8335.483,884.7661,1.6204197,0.121888325
8860.066,28448.15,2.9407413,8732.644,217.41165,28356.445,1934.3904,2.976976,0.15031563
6716.883,24161.027,3.398075,6565.982,103.220795,23437.262,1886.5427,3.3575678,0.11684583
6282.886,32290.764,3.4740598,6292.9424,120.6672,28709.09,3040.827,3.276381,0.14277388
9034.027,7862.6997,1.6675769,9011.236,242.57338,9274.733,916.52734,1.7632489,0.11441199
7869.8267,40171.316,4.136443,7824.09,132.2094,38530.508,2887.8599,4.0036836,0.20125352
5965.2188,18183.014,2.9867024,6063.8413,137.72993,32392.918,6549.243,3.522719,0.32029417
7319.6953,18956.354,2.722005,7437.967,84.81216,19608.484,1374.4462,2.671015,0.088460386
5828.278,27330.65,3.8553307,5833.24,155.559,27756.324,1832.5485,3.6608672,0.13064097
6886.514,15697.569,2.5750914,6961.6064,96.43548,15019.454,1088.0671,2.5125217,0.08002732
7204.8115,124097.24,9.418532,7071.7163,133.94722,104455.59,18003.55,9.312335,1.1788993
6466.1216,108168.61,11.237958,6371.26,165.84888,136716.12,30450.43,13.001696,2.2922182
7782.8203,11280.047,2.3099046,7824.687,100.92042,11558.48,797.5743,2.2189038,0.077647194
8216.417,15138.395,2.0853744,8237.746,124.36191,13747.985,975.84894,2.1004176,0.09639813
8498.668,35562.41,3.386502,8468.475,176.82973,34696.43,1985.5586,3.421353,0.14513591
8440.182,52169.844,4.611852,8425.996,163.55702,48355.797,5370.588,4.489066,0.32326347
7804.9062,26510.979,3.1963043,7779.4873,89.34419,29126.91,4021.2556,3.1514678,0.19967876
8370.795,14256.224,2.3896573,8436.624,126.33083,15536.299,965.79254,2.4592392,0.09541736
6621.924,24375.754,3.5508623,6665.413,111.97961,24380.164,1711.8282,3.262186,0.11880272
5974.9956,166606.55,13.605843,6028.4443,163.02702,146509.53,28782.236,12.436898,1.9888464
7728.6733,48032.727,3.1891024,7794.139,90.578995,36654.066,8481.427,3.4031708,0.3428511
9435.242,10119.141,1.7257488,9363.497,307.10214,9702.864,1127.2319,1.7579271,0.13487758
6742.1064,36274.594,4.239569,6692.35,95.10792,37840.246,2296.254,4.1861677,0.181664
10946.438,8033.553,1.5348599,10874.782,563.18616,7827.643,944.46747,1.466144,0.149479
8546.004,8196.907,1.6995908,8545.637,181.21434,9139.971,827.40533,1.7275921,0.11387019
7061.032,43489.105,3.907046,7055.608,97.04117,40649.35,3020.4277,4.0404344,0.16632703
6744.4497,25884.191,3.0206835,6807.609,100.86738,27593.418,1979.1552,3.2047045,0.14263555
7674.255,15594.443,2.3621073,7699.311,87.52283,15069.956,1189.8938,2.3406765,0.09293428
7944.171,16915.207,2.036228,7973.618,113.08489,16419.754,2596.5125,2.208283,0.15284292
8376.239,14335.539,2.1777449,8422.442,143.015,14346.225,1102.0641,2.280094,0.091778845
5299.4106,35297.06,5.0722623,5355.5024,235.22014,44021.51,4572.4316,5.472867,0.50604385
8743.667,17144.51,2.563235,8711.128,192.82896,17800.975,1552.0211,2.637633,0.12279697
5823.972,91468.64,5.582767,5851.436,159.51514,49960.453,11058.419,4.1610003,0.40872228
6681.5024,31892.338,3.383427,6732.931,108.805466,32779.727,1990.2535,3.6171777,0.11319829
8839.147,8014.9478,1.6126212,8853.652,217.45435,9220.062,909.922,1.7108314,0.11449973
7474.599,38756.484,3.9549637,7432.875,100.33192,38473.85,2426.1208,4.0528574,0.17655304
7412.317,14740.574,2.323627,7382.628,88.27335,13858.807,1214.4856,2.3422425,0.10294645
8405.743,18248.885,2.6307728,8351.094,130.94698,17868.111,1296.7448,2.5856469,0.09889706
6665.4243,13318.612,2.4713612,6636.73,123.719986,14125.202,1085.1433,2.471929,0.0968233
5520.875,53129.703,5.0220256,5540.5454,172.3023,53835.887,4590.425,5.3459888,0.32854208
8592.21,27046.918,3.1051395,8597.788,170.21292,28191.355,2523.2124,3.3426373,0.16343638
8250.082,10930.927,1.9234471,8272.023,145.29466,10551.135,932.43176,1.9754125,0.097058214
6478.642,68163.52,6.233193,6490.744,125.233864,66396.445,6768.5083,6.2547197,0.46777347
7588.4663,32159.127,3.4631758,7581.795,109.151566,33982.285,1999.6096,3.6610541,0.1440899
9442.208,18218.992,2.263935,9356.603,274.45752,17586.787,1620.7712,2.2948425,0.12086081
8288.364,9062.228,1.8611456,8276.1,143.12363,9927.579,864.2551,1.9047471,0.10222332
7896.042,8610.646,2.0618308,7918.4717,99.73064,11164.155,1161.0089,2.1328194,0.08921105
7212.3486,93992.21,6.692004,7161.839,116.22167,85576.66,12544.786,6.7933464,0.63642746
7767.7266,39611.723,4.5097775,7715.885,115.83268,40152.11,3614.676,4.4759717,0.26516053
5866.0337,19346.867,3.350224,5878.264,146.97176,21971.936,1956.0894,3.484432,0.13906063
7103.5005,13202.15,2.4272127,7117.601,101.19946,13459.47,1147.2524,2.4116619,0.09671828
6408.3193,22269.213,2.9141304,6403.635,105.059975,19154.877,1713.5846,2.8191156,0.0999047
5973.17,72193.336,5.286181,6004.6626,149.19078,52881.17,12146.911,4.5597568,0.53758323
8036.273,32263.715,3.438656,8000.3745,112.43205,33043.08,2644.8003,3.58617,0.17332603
6842.5327,37663.465,4.803142,6818.6514,112.868706,37642.664,6535.4126,4.890965,0.6741693
7390.3887,24537.77,3.113546,7346.3013,96.26165,22158.992,3232.8525,3.0781667,0.23609723
7583.726,49109.793,4.1871347,7716.4224,117.32432,48028.12,4241.254,4.468955,0.29122683
7957.4326,25324.498,2.689414,7959.1636,117.46631,24339.332,1784.6117,2.7783706,0.099412024
7247.3755,34014.75,3.192484,7255.181,93.55019,26833.328,3639.2969,3.0749633,0.17929466
4699.999,118336.16,11.235064,4728.102,283.9043,100031.03,17513.05,10.082024,1.5169184
8170.598,12744.887,2.1155262,8197.746,131.14519,13781.324,1014.3773,2.2391543,0.09643932
6241.803,39781.176,4.106934,6249.6494,137.08559,35833.8,4338.135,4.20647,0.40670252
6750.7993,66753.836,5.7228746,6762.721,116.446884,58854.59,5689.5947,5.557779,0.35833102
5533.5386,21099.252,3.8820157,5507.1123,178.26888,24323.588,1794.0483,3.8324957,0.16595191
