weight_true,max_stress_true,max_disp_true,weight_mean,weight_std,max_stress_mean,max_stress_std,max_disp_mean,max_disp_std
7854.6714,27855.988,2.9838164,7836.589,114.7412,24937.258,2670.512,2.8349447,0.20062944
7529.9287,29809.408,3.8862298,7468.7744,99.8959,33448.76,2843.0261,3.9681826,0.22369395
6882.5293,36570.71,4.01567,6875.84,89.14625,33961.434,2806.3313,3.8620086,0.20965213
7037.219,11765.86,2.1358287,7076.0464,125.413826,11280.509,1158.7037,2.0634356,0.12147264
8243.848,10228.573,1.9708127,8258.987,126.401024,10031.794,875.12964,1.9952601,0.09714887
8318.732,10025.761,2.0273938,8323.07,141.74765,10890.722,919.0555,2.0985837,0.09090688
7757.994,12413.632,2.1320543,7730.2964,106.01431,12811.759,1240.4797,2.1554482,0.11764977
5671.0874,22158.43,4.0512795,5735.154,177.78409,25085.55,2414.9395,4.0416036,0.20084621
7774.708,32884.562,3.4648144,7748.359,107.94152,35209.863,3028.853,3.6133056,0.17286657
8808.907,10029.3125,1.657759,8779.965,225.50546,9351.419,954.94727,1.6860404,0.13258407
7714.547,23851.975,3.2288537,7731.8657,89.231544,22482.465,1533.1233,3.0129468,0.12671743
6672.7373,12745.505,2.6459355,6655.804,107.24002,14053.949,1048.9415,2.608117,0.09140524
6167.746,13422.2,2.4077897,6196.7876,139.93924,16626.87,1783.3807,2.6207802,0.12728852
8510.439,32317.412,3.2487285,8454.648,167.07599,31830.082,2764.0742,3.2815006,0.15422907
9461.202,8117.7803,1.6498811,9387.64,292.8107,8619.342,885.32666,1.6505176,0.123449646
9969.352,6932.477,1.4539511,9880.912,319.1248,7986.4434,779.4971,1.4779412,0.11564864
8177.666,22741.975,2.6793685,8209.578,119.7848,22436.375,1956.3135,2.766361,0.1369498
6236.6445,15241.679,2.5131485,6246.393,123.534134,15216.238,1193.324,2.5785706,0.11462965
9664.103,10805.557,1.877118,9552.398,310.7754,11415.713,1206.3132,1.9020224,0.12149156
8663.758,68973.62,5.9466434,8613.634,190.13982,62179.895,8117.9033,5.717268,0.50638986
8356.695,22805.867,2.6031663,8347.074,137.35446,18383.533,2490.9058,2.5991251,0.18466824
8286.59,13713.212,2.2252,8313.902,114.401215,13110.104,1080.7592,2.2479055,0.07564672
10762.631,11585.701,1.783509,10672.796,509.3266,11750.68,1359.683,1.8302246,0.14867906
7001.1655,19337.547,3.6177511,7042.0786,87.353806,26753.92,1952.9994,3.911913,0.14579155
8058.379,12724.822,2.4372883,8145.3486,141.60806,13471.338,768.92426,2.3004968,0.080693245
9213.909,18422.459,2.4119754,9145.712,266.37976,18556.39,1339.5278,2.406658,0.12170082
6893.3853,14129.433,2.2389057,6973.8213,108.35039,13796.273,1124.854,2.2418296,0.10116239
8859.491,15476.38,1.9779307,8836.955,212.46144,15891.231,2343.8262,2.1020124,0.1317158
5334.3584,82146.414,7.1487117,5346.679,194.45134,79668.84,9461.085,7.2829804,0.5700155
7629.184,16533.219,2.6957235,7661.6445,103.023766,18353.008,1195.8175,2.705214,0.11675102
8820.512,11645.223,2.210765,8788.066,197.91339,12750.454,1055.3246,2.1826923,0.09952035
6539.4985,61904.938,7.149588,6464.6245,110.30699,68003.85,7148.008,7.65484,0.8153032
7367.8335,90020.1,9.176052,7403.585,189.16866,83187.87,12789.136,9.284691,1.2794609
7880.999,82400.04,9.38389,8023.5117,191.85132,79765.38,11467.0205,8.469601,1.135636
10132.281,7409.4316,1.5078355,10129.654,432.1632,8534.599,916.784,1.5603456,0.13422275
8853.006,10755.379,1.932183,8825.562,204.89967,12671.935,1138.9263,1.9777596,0.112266175
8904.794,7437.777,1.6328927,8881.985,217.69339,9208.1,909.64825,1.7280242,0.114597306
5773.766,109274.44,11.526801,5749.737,159.3527,93204.31,13197.151,10.821417,1.4264469
4466.2505,26588.09,4.22666,4462.205,233.74312,42482.23,4911.5337,4.5883512,0.31300572
8193.377,39871.68,3.9720657,8144.169,133.12709,39654.184,3363.9924,4.056427,0.2083529
9345.192,17762.668,2.2416444,9288.362,252.95958,16635.45,1463.4626,2.28267,0.11731536
7161.4253,18163.973,2.598693,7149.2275,104.98301,19163.625,1176.1144,2.6778247,0.09388334
4834.291,25370.742,4.037944,4818.998,214.16682,24844.322,2094.3013,4.014235,0.21178035
6025.7905,22568.72,3.118685,6038.14,120.70741,22251.05,1846.4429,3.4099588,0.14691262
9475.587,12232.917,1.8903615,9430.515,283.7848,12374.589,1176.9093,1.9928184,0.1179218
7664.5825,38523.406,5.2294073,7771.107,136.47537,45935.574,4840.128,5.4538293,0.40270483
7925.5557,22067.213,2.591169,7917.868,110.29328,21274.29,1666.6737,2.6534219,0.10813397
5896.569,64483.145,6.111219,5900.283,148.54865,62379.95,6177.0757,6.3194976,0.48981866
6590.073,20406.178,3.2307088,6578.295,90.152725,20954.053,1428.8455,3.2050622,0.11019408
9838.089,7338.596,1.6101658,9725.57,324.39026,8550.49,977.5671,1.6346848,0.121587776
8981.9795,22860.936,2.429372,8941.246,212.62125,23384.01,1974.5222,2.5508714,0.15529615
7355.036,15902.382,2.3519745,7378.017,101.28331,14897.49,1157.0612,2.4371455,0.089721926
5828.8237,22328.232,3.844444,5887.723,136.26762,25368.586,1496.92,3.740088,0.1565374
6618.002,36693.246,4.5973325,6564.3013,105.90861,35961.164,3908.7993,4.5565667,0.4032185
7445.7773,33042.26,4.0593314,7435.0312,90.80107,32679.945,1803.7545,3.9139745,0.15241149
5875.188,16058.673,3.026555,5904.264,143.42259,17264.955,1482.1152,3.1745825,0.116768405
8743.399,18676.662,2.126593,8745.427,190.67888,17614.068,1348.4434,2.2822716,0.10856562
8205.669,14867.123,2.2975385,8206.312,115.31751,14611.388,1266.0594,2.3685179,0.107895985
7317.892,31947.688,3.1015549,7222.556,88.84122,32431.762,1778.4423,3.260353,0.12375341
7180.3037,84556.086,7.451675,7152.7036,111.29531,87868.46,13946.827,7.63011,0.8991889
7648.6514,10871.752,2.2209594,7641.6,105.67262,11675.315,842.2618,2.182882,0.0799252
9566.544,46404.797,4.6063967,9522.206,341.4868,43485.15,5058.0776,4.506793,0.41674358
9438.669,15236.624,2.0471156,9429.115,296.63153,14794.464,1124.2731,2.1098428,0.11789743
8398.282,47903.742,3.7456307,8392.529,134.69727,42379.703,3733.2334,3.7687745,0.20330931
9000.727,13210.309,2.2466514,8969.76,235.88815,14043.205,1203.2583,2.1878066,0.11323322
6353.366,98107.49,8.583206,6212.16,103.900925,63185.15,17960.342,6.282045,1.2723098
8157.39,65411.87,6.155891,8219.828,158.766,56277.695,8954.247,5.9654818,0.7097512
6757.1123,16841.5,2.9533803,6711.4004,89.20035,18962.453,1234.397,3.0261478,0.081748284
8330.021,21129.838,2.1304092,8270.689,172.70854,20681.672,2327.2722,2.3157403,0.14361006
8062.3237,14477.908,2.5867302,8111.765,114.55701,17744.148,1411.5098,2.7151706,0.09677599
7457.0635,75082.305,7.3232594,7338.8945,152.75429,79027.9,14165.384,8.149447,1.3050375
8587.365,8950.265,1.8668388,8578.946,185.4677,9724.176,1009.26465,1.8636812,0.122991756
6745.1865,29058.916,3.0671916,6725.925,109.48479,26900.002,2441.5552,3.0392838,0.11731738
7272.3257,15413.327,2.5530515,7364.9863,83.35091,16381.238,1003.0606,2.610361,0.071470104
8153.7417,14704.623,2.4962907,8162.588,120.512764,16389.36,1359.5922,2.53578,0.09289813
4725.444,45938.547,4.56728,4765.9077,243.81544,56372.19,7068.478,5.5660253,0.43391702
8340.846,9719.024,1.9585351,8369.47,148.36688,10554.383,821.5689,2.027291,0.090983175
7965.6855,25711.906,2.9333396,7953.308,94.06403,25932.518,1716.7255,2.9781897,0.10718291
7415.5117,72406.96,7.011962,7349.375,126.40455,69115.06,8337.133,6.8923783,0.6249016
8443.342,11468.705,2.00654,8450.783,155.33574,11484.179,982.7334,2.0433517,0.10239153
8787.931,112424.695,11.700343,8950.557,289.68384,116913.73,21154.953,10.955148,1.7371396
5586.7246,46771.91,4.9973187,5568.905,187.3671,49484.02,7046.5547,5.5353456,0.54066825
5691.573,48919.844,4.9964027,5807.667,159.78714,43887.22,8806.842,4.6772428,0.59925616
8038.016,11856.944,2.2337892,8164.35,140.99812,11430.25,1035.4828,2.1041098,0.11504581
6705.517,13915.188,2.2377563,6805.241,121.66546,13220.035,1235.0725,2.26276,0.1155656
8684.388,51444.09,5.8540077,8659.957,205.55469,53193.203,5817.904,5.71582,0.5076592
7708.413,8758.293,1.975236,7648.5117,107.8202,10731.285,1058.2263,2.0312123,0.102649875
5676.17,53938.184,5.415786,5691.2393,171.42668,55093.7,6401.2515,4.9070296,0.31183589
6570.2563,18394.701,2.850681,6520.717,93.25355,17542.18,1370.9954,2.8536646,0.09305048
9606.284,17506.46,2.3962567,9549.271,307.19577,18305.285,1391.5796,2.468312,0.12237852
4946.5776,54005.688,5.7180605,4992.6865,219.76978,61801.89,9533.182,6.419986,0.74224955
7453.929,16173.262,2.0815756,7476.692,148.19154,13651.676,1542.491,2.073818,0.12454247
8324.843,17786.955,2.5966651,8354.781,135.69994,17979.592,1243.9955,2.5737264,0.0859671
10301.848,25013.723,2.7274425,10195.893,410.09952,26143.303,3062.7224,2.8492637,0.25244498
5910.646,171539.69,15.511761,5952.9814,142.77473,106364.57,19007.494,11.824429,1.9464331
8628.761,60922.49,5.3078923,8500.8955,182.89973,58250.28,7476.104,5.1501493,0.4204814
6495.614,44121.52,3.5701094,6504.6655,105.25896,37398.016,3341.2878,3.6334236,0.17405793
6826.802,23941.271,3.322494,6786.395,83.31783,22186.5,1443.6356,3.363337,0.09511384
5094.7607,148491.92,13.500516,5088.9233,241.51595,159702.66,32495.77,14.655317,2.3340008
7177.7383,19022.553,2.9028046,7190.134,78.54828,18960.268,1330.2714,2.8428068,0.08288088
7545.2925,66227.76,7.267667,7591.8223,121.0136,65464.89,9268.331,7.4864674,1.0297501
8278.6875,98560.914,7.815607,8238.832,190.24538,95861.65,18218.611,7.4149823,0.9178144
6615.9717,28137.734,3.850364,6549.8477,104.79757,27963.59,2360.3416,3.946262,0.17291872
8625.854,9715.842,1.8846762,8583.658,208.8863,10600.955,874.9036,1.9730768,0.1069156
7691.0747,23507.15,2.701825,7719.732,105.53807,21864.05,1337.1078,2.6822925,0.09692271
6549.6143,24290.438,3.4394233,6448.997,103.28628,27843.365,1374.7178,3.387748,0.08805899
7184.551,19172.914,2.725672,7186.87,91.27276,18064.998,1554.7479,2.7044687,0.109236
9451.062,8704.623,1.7840587,9357.939,272.9809,9206.213,1083.4534,1.7635225,0.11716041
5742.9873,18082.938,3.3367434,5734.5737,156.76163,18333.387,1546.4279,3.3138435,0.124479055
9261.81,14183.762,2.1991043,9196.379,223.0412,15387.357,1209.9143,2.2306182,0.11441861
7661.7583,100314.75,7.654512,7633.768,140.32706,104031.33,19864.63,7.816154,0.942484
6719.991,140256.3,11.955587,6782.149,156.99306,134030.86,27008.691,11.242559,1.7223921
8067.164,30996.127,3.2235608,8113.0024,126.92027,30065.035,1725.5532,3.259771,0.11872804
7273.586,19734.56,2.7415164,7230.542,83.83596,19024.443,1391.0778,2.8335166,0.09288125
8507.559,9013.887,1.947014,8501.753,161.9974,10584.781,994.60144,2.0193784,0.08953626
6707.0625,15616.051,2.3637812,6717.95,106.735695,14234.32,1105.9026,2.3901727,0.100645564
7177.7803,23050.408,3.502719,7183.498,103.06214,24985.262,1794.0508,3.7254992,0.14545752
7941.438,14269.392,2.4721856,7965.8726,115.81021,12969.072,1774.2067,2.350464,0.16002591
5874.983,11617.116,2.6399045,6003.584,150.86441,14395.798,1132.4106,2.7490673,0.11168061
7599.8223,16007.981,2.3594675,7575.503,79.16436,15528.098,1065.8748,2.3298914,0.08231566
4893.156,92372.78,6.2198844,4911.281,249.98096,61002.594,13167.815,5.973326,0.73329526
6229.4536,18162.748,2.9156923,6289.1523,125.6904,15848.202,1155.2435,2.8278801,0.086376145
6162.0176,11828.581,2.1536026,6178.0464,140.332,13189.361,1086.9835,2.354948,0.12258477
5419.8623,19982.902,3.0762641,5387.882,175.1054,18401.898,1539.5726,3.255638,0.14639153
7341.0947,21245.633,2.9806874,7415.4707,79.75006,21288.72,1413.5906,2.9664042,0.098854125
7659.6885,11609.756,2.0735755,7634.0215,111.7104,13644.354,1278.9456,2.1696122,0.09459609
5006.621,181415.86,17.53622,4978.8486,198.39882,88853.2,17132.545,10.787515,2.0309126
5454.6567,39247.074,4.978489,5502.1646,177.3527,44882.21,5427.9673,4.98962,0.3069355
6253.8022,15972.771,2.5031147,6400.8823,148.04686,16816.133,1532.7,2.6351104,0.108450316
8731.785,19432.264,2.5963292,8676.579,185.05814,18335.172,1299.1174,2.522072,0.09593313
6550.664,21128.945,3.2827587,6592.0977,110.08801,21981.0,1565.3103,3.0516808,0.13875805
10725.697,10025.606,1.6151282,10722.253,521.94275,10257.033,1142.9928,1.5932562,0.123935476
10128.741,11474.754,1.744972,10148.608,348.83322,11169.741,1151.7885,1.7622219,0.13715643
6141.3555,15053.908,2.9088533,6198.6377,108.97931,18298.264,1448.2672,3.1628373,0.10518284
9066.74,18131.656,2.401296,9014.784,218.57295,18761.094,1610.5055,2.508203,0.17089464
6056.385,22709.793,3.2745645,6062.906,133.73708,23719.484,1627.5554,3.278939,0.10523987
7683.9136,15173.395,2.5783954,7731.408,107.90813,16560.395,1225.1112,2.7395964,0.087976314
9109.108,14065.084,2.2162476,9123.767,214.11812,15338.878,1220.9772,2.236029,0.10830285
7632.0938,22745.307,2.749956,7545.658,93.327835,26321.137,2095.7317,2.983304,0.14358811
6456.67,23844.773,3.2898252,6547.773,113.03203,26302.61,2379.3594,3.4201124,0.1517373
6971.441,44662.617,5.171422,6954.6924,105.91002,43792.703,4234.4346,5.3068304,0.3807436
7849.172,9148.244,2.079892,7896.3184,90.212296,10977.956,892.11456,2.1233149,0.08903005
7605.148,15961.461,2.6114457,7582.7305,83.95763,16210.713,1420.2383,2.5826979,0.085147135
6908.601,46549.0,2.9135206,6968.5073,119.211395,31472.445,7092.305,3.003915,0.3143248
8299.907,9586.719,1.8923019,8337.18,149.22777,10228.617,827.4984,1.9476831,0.0914292
6401.7886,18095.828,3.1478043,6419.6777,94.19327,19796.93,1822.684,3.0904183,0.12268404
8588.481,12528.168,1.9520521,8582.377,160.16501,12850.793,1182.6797,2.0741754,0.10286733
7260.333,51572.99,4.505848,7196.4204,92.89769,53639.0,5079.4707,4.7608953,0.29401594
6384.245,32691.732,4.019805,6421.105,109.83746,35681.594,2642.2437,4.007895,0.1856611
8074.3843,18604.078,2.4038613,8100.1504,127.56336,13332.213,1324.5334,2.2453864,0.104060054
8257.705,53365.973,5.444965,8183.3545,172.3246,51716.8,4565.667,5.478891,0.39010015
5853.983,359813.75,35.305023,5790.572,212.88092,360837.97,96873.09,28.335743,6.319591
5234.4824,55757.953,5.644875,5270.7954,202.72551,51643.3,7885.15,6.197568,0.7889026
5681.0425,50197.39,5.2982674,5757.541,163.2904,49869.125,3164.285,5.323953,0.25139678
8567.473,10311.976,1.7777604,8512.383,195.42049,11000.188,1014.8094,1.8010356,0.13342863
6117.3545,30708.05,3.758583,6133.7227,144.21431,32923.496,2850.7864,3.846179,0.17927504
7811.471,14331.2705,2.3677597,7924.3975,115.39151,13607.579,1131.589,2.207627,0.101093195
8112.7524,20716.822,2.9709592,8160.3633,101.99746,20809.664,1019.9092,2.9441302,0.08438094
7864.972,15763.513,2.388278,7824.1733,102.11245,15881.11,1096.6011,2.4307656,0.10154446
8616.279,14194.44,2.2806923,8631.17,164.38373,13506.676,914.3034,2.2565193,0.0882626
7455.4546,12937.338,2.167191,7514.319,107.864235,11684.021,935.1403,2.2016993,0.08995376
6040.071,25129.121,2.5458915,6149.857,154.72511,20819.3,3314.5596,2.8650858,0.19737776
9861.267,14802.798,1.8824265,9833.093,362.19345,14478.11,1488.7555,1.9561753,0.13028955
7061.1084,18526.482,2.9747577,7097.6567,89.72172,20278.37,1413.4581,3.071084,0.12896648
8532.123,15707.193,2.3733628,8513.85,140.76576,15291.317,1182.4683,2.3624752,0.08995932
7666.844,81657.56,5.9417863,7565.895,133.09903,83704.28,12081.668,6.477897,0.63927186
8063.6226,18413.385,2.3139079,8097.3643,113.11628,19024.297,1110.2626,2.4715695,0.08406704
8540.91,67348.56,4.713339,8443.369,182.75812,54679.805,7115.9795,4.6021023,0.35131884
6147.75,86048.375,8.231729,6130.8145,135.57695,83813.21,12324.466,8.68335,1.1903049
6256.9097,28092.988,3.0937846,6220.3906,121.394356,24478.365,3624.1868,2.9478974,0.1723503
8798.178,12745.207,1.8392127,8745.187,200.64558,13053.75,1249.5265,1.983197,0.12400569
7006.57,45308.973,4.421959,6882.531,107.246056,44849.836,4432.949,4.375085,0.25224674
8021.877,17177.799,2.2316096,8063.3296,114.14318,17358.234,1153.0994,2.31919,0.08961997
8282.664,13643.4,2.1990976,8319.135,137.46109,13764.615,1043.3104,2.2072136,0.09508102
5874.6304,80548.805,9.3323965,5852.7993,183.43492,92356.2,13467.663,9.869562,1.2713388
7685.6616,19891.006,2.4329085,7687.723,103.61234,19910.037,3701.0737,2.5238132,0.19938827
6679.1826,96904.11,8.012793,6579.192,137.94351,95239.04,25676.047,6.40433,1.0467148
7344.857,20203.064,2.9281077,7386.832,85.30255,20229.219,1750.2955,2.8671083,0.13133094
7997.3745,10144.768,1.9069445,7959.8013,168.8139,9810.905,861.3186,1.7752435,0.11517702
9326.906,9492.199,1.9240555,9252.952,246.07927,9777.305,949.1163,1.8688414,0.09379495
5050.5894,383561.22,18.604637,5028.4756,227.5675,157627.81,35491.902,11.733417,1.8197738
7717.8804,24845.543,2.88126,7635.4927,73.68951,25396.61,1414.3353,3.0255668,0.082861274
6593.7397,58769.547,6.412353,6586.969,107.51825,57520.094,4320.6665,6.3673635,0.4174585
5067.8877,145885.05,12.909877,5025.927,234.48119,227790.0,51425.54,18.454784,3.2624686
8799.148,10491.68,2.0268986,8768.847,197.54445,10635.501,1032.3125,1.9752002,0.12305746
8320.78,15329.355,2.7803862,8299.663,134.43532,16655.336,1122.3899,2.521641,0.09073263
6076.23,99051.48,11.9599695,5882.5024,184.89784,114178.39,19163.922,13.734807,1.917068
5877.494,61188.38,6.3512917,5868.49,139.63303,44636.05,6704.3823,5.4861913,0.6233644
6619.722,12464.924,2.363193,6680.0845,98.03799,12730.38,1075.734,2.414852,0.09234105
5866.1426,51384.555,4.64659,5924.4604,155.56122,53364.453,4690.3887,4.911163,0.31398502
4939.973,39712.254,4.690192,4932.95,250.52013,42204.8,3781.4614,4.8212547,0.29884586
5163.8286,21954.328,4.126833,5117.13,173.13194,24450.574,2576.0952,4.190611,0.24163501
9627.713,27791.953,3.379382,9594.958,336.0608,28800.912,2126.9211,3.2599478,0.21880499
7309.3003,30513.59,3.2994502,7334.1733,91.12882,30038.137,1750.5259,3.436048,0.12149563
6027.707,29671.635,4.550934,6034.4434,130.9983,31352.74,2006.7129,4.2105746,0.20716603
9419.186,23315.96,2.5645165,9371.648,308.01575,24109.105,2446.0442,2.7466314,0.13934144
8389.137,8146.898,1.699349,8384.615,154.36392,9715.369,993.3313,1.8493967,0.123860925
6832.858,17093.143,2.7686577,6777.819,83.460915,15746.317,1140.0713,2.7799044,0.07369725
8501.21,40369.188,3.9629116,8471.358,140.91351,39546.58,3358.2715,4.003651,0.21062824
7883.03,9284.791,1.8753772,7922.68,135.52873,9858.001,1090.0454,1.8555125,0.12761657
9301.906,28165.043,2.711707,9267.35,249.57312,26612.836,1947.5193,2.8039942,0.14768207
7756.4136,13887.068,2.5963638,7836.25,102.50723,13739.914,1208.3845,2.5256944,0.09727955
7064.3325,80001.23,7.865302,7102.045,149.01385,81089.38,10612.582,8.154813,0.8792812
8634.941,30965.188,3.3972979,8509.997,187.7695,31397.822,2086.8445,3.4436862,0.1527799
6697.553,19069.842,2.6131213,6657.1006,114.813736,17408.242,2189.954,2.553083,0.118094176
7557.2085,68996.36,6.440915,7381.6426,133.1856,76703.27,15722.034,7.7475934,1.3618287
8645.273,19616.518,2.5427961,8618.19,153.62207,18956.648,1429.6348,2.527316,0.105658226
7095.226,12200.122,2.4318109,7093.806,117.970276,13046.629,1020.45526,2.3437154,0.10240478
6772.559,25058.785,3.4952273,6736.214,75.55052,25890.857,1462.0538,3.267404,0.10736791
6629.9414,23341.984,3.0297744,6594.9604,94.92756,22113.38,1582.4078,3.217985,0.10830629
8169.1904,11052.772,1.808559,8181.2217,158.98593,9823.2,838.87427,1.8535507,0.11184934
7338.9707,82668.95,6.63854,7418.9023,117.11074,80499.42,13014.527,6.350268,0.66592133
8291.399,11181.056,2.0991237,8313.31,136.71204,10202.519,892.8805,1.9744002,0.094297215
7783.982,14403.478,2.0521417,7825.65,112.70513,12529.223,997.65216,2.0719488,0.10355297
6537.003,32439.045,3.8133752,6500.1406,88.43113,31126.234,1945.036,3.759719,0.13722529
9416.853,8463.539,1.6314694,9313.267,281.2311,8765.486,967.20807,1.6577328,0.10861673
9933.975,19710.752,2.3420725,9837.834,327.91986,18200.332,1666.1448,2.2310982,0.13021156
7177.2734,107731.52,9.00538,7264.8193,169.36125,106376.55,20153.574,8.939327,1.2653618
7223.8823,59189.668,5.6917195,7201.3755,136.32051,58149.37,5067.4155,5.679363,0.3710742
6803.468,19604.23,2.6772683,6843.709,116.1472,18585.36,1344.3241,2.6530018,0.10269876
7462.015,14572.383,2.315376,7421.145,91.45881,13813.322,1321.1016,2.3312776,0.099370725
7400.0,30314.068,3.1809986,7413.256,97.707115,31070.77,1738.4108,3.4113657,0.11942025
5422.1265,86420.8,9.163675,5418.037,184.88031,71927.12,10447.785,8.50019,1.0092944
8737.516,11874.614,1.820596,8749.324,159.74911,11982.751,1233.5286,1.929667,0.10952787
8063.755,8815.5,1.8965522,8048.622,136.38293,9792.476,905.00653,1.8686827,0.102836676
7126.811,45493.77,4.1421814,7174.083,85.83955,34298.13,6894.6562,3.9670413,0.42295378
6855.553,14293.1875,2.8327727,6813.1694,88.141235,14052.249,1172.606,2.7157788,0.08301767
5879.9688,34932.13,3.2156272,5894.696,155.70676,31563.168,5213.006,3.297798,0.21386845
8018.2773,141460.66,10.828196,8024.2793,165.39229,158235.05,34450.58,10.799919,1.8924532
6441.6675,61946.97,5.5502424,6505.8823,130.576,62400.02,7880.7812,5.6802526,0.44249856
6854.5913,15365.266,2.5456765,6869.3096,98.40333,15992.659,1241.4391,2.5955381,0.09430764
8375.415,14226.671,2.2241833,8378.851,148.76262,14733.769,1113.5812,2.284648,0.11814344
7975.37,17637.1,2.6441026,8059.9404,96.85369,18511.32,940.0348,2.6893494,0.07994133
6498.472,20295.31,3.1616304,6561.7515,94.34771,20800.057,1421.1935,3.2183046,0.11483096
8449.033,9656.223,2.0115266,8450.827,160.53331,10874.722,1029.3948,2.0483162,0.12667096
9469.884,8642.448,1.7313969,9349.231,296.3999,9616.811,1382.5448,1.7657614,0.16068743
6735.2393,29951.793,3.4336655,6664.017,101.991005,30695.352,1972.9143,3.5143442,0.11639952
7114.8325,42172.74,4.698214,7027.592,88.23012,41687.234,3064.1143,4.686907,0.27974328
7350.37,16354.733,2.980363,7358.4487,114.53514,16816.338,1295.7842,2.786182,0.119484
8277.316,28698.701,3.2563164,8266.394,136.33499,27670.463,1936.9827,3.2641864,0.13665509
8514.344,13099.871,2.1365612,8553.161,155.98372,12009.23,1016.5009,2.1101325,0.09963885
9556.334,14765.445,2.1523416,9440.409,269.52954,15382.361,1328.2119,2.1306763,0.12951331
6746.284,29969.852,2.655704,6756.0376,118.75725,25674.387,4744.8687,2.764475,0.22665945
5425.6426,36229.734,4.6052995,5374.7607,195.85596,42168.25,4472.266,4.6088905,0.253931
9220.341,16965.285,2.403404,9212.931,236.15051,16768.78,1367.8949,2.4975755,0.11486796
8500.182,13124.508,2.5900195,8405.92,168.35219,18202.156,1489.1111,2.7885249,0.13969326
5676.5815,16372.064,2.603261,5781.4736,153.86862,16773.457,1354.7441,2.706541,0.13915215
7962.614,12510.153,1.954116,8106.9126,117.55206,12684.666,1103.106,2.054574,0.105935864
6830.945,57712.953,5.0901427,6865.6025,100.06914,56106.734,5371.6816,5.0998116,0.2915529
7525.7266,10768.965,2.462048,7453.585,100.59936,13079.435,1014.2559,2.4214623,0.08196628
8571.775,9380.5,1.8267261,8547.805,169.4099,9654.308,871.4585,1.8349481,0.107513964
